id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
131,15584899.0,Onuchukwu,561.0,Spain,Male,33.0,3.0,0.0,2.0,1.0,0.0,181429.87,0.0
132,15607827.0,Ozioma,714.0,France,Female,33.0,8.0,82531.11,1.0,1.0,1.0,61315.37,0.0
133,15612505.0,K?,745.0,France,Female,32.0,6.0,0.0,1.0,1.0,0.0,141152.28,0.0
134,15713559.0,Teng,574.0,France,Male,34.0,2.0,0.0,2.0,1.0,0.0,152417.79,0.0
135,15692406.0,Chinedum,696.0,Germany,Male,27.0,1.0,97565.74,1.0,0.0,1.0,88890.05,0.0
136,15767894.0,Fanucci,596.0,France,Female,34.0,4.0,0.0,2.0,1.0,0.0,170518.83,0.0
137,15607598.0,Lucciano,632.0,Spain,Male,33.0,7.0,0.0,2.0,1.0,1.0,10488.44,0.0
138,15809847.0,Ch'iu,567.0,France,Female,31.0,8.0,0.0,2.0,1.0,1.0,86927.53,0.0
139,15586494.0,Ch'ien,605.0,France,Female,42.0,3.0,0.0,2.0,1.0,1.0,184524.74,0.0
140,15781622.0,Walker,678.0,France,Male,31.0,9.0,0.0,2.0,1.0,0.0,187718.26,0.0
141,15589589.0,Hsiung,689.0,France,Female,31.0,3.0,0.0,2.0,1.0,0.0,97910.06,0.0
142,15771086.0,Genovese,558.0,France,Male,32.0,1.0,0.0,1.0,1.0,0.0,173576.71,0.0
143,15633854.0,Maitland,663.0,Spain,Female,32.0,3.0,0.0,2.0,1.0,0.0,176984.34,0.0
144,15766017.0,Udegbulam,678.0,Spain,Female,59.0,2.0,0.0,1.0,0.0,0.0,61761.77,1.0
145,15648067.0,Teng,597.0,France,Male,40.0,7.0,0.0,2.0,1.0,1.0,128815.33,0.0
146,15691457.0,Iloerika,602.0,Spain,Female,48.0,8.0,94486.47,1.0,1.0,0.0,180134.88,1.0
147,15806945.0,Shao,636.0,Spain,Female,56.0,9.0,0.0,2.0,1.0,1.0,57549.65,0.0
148,15672397.0,K'ung,645.0,France,Male,36.0,5.0,0.0,2.0,1.0,1.0,105780.18,0.0
149,15672237.0,Liao,707.0,France,Male,33.0,8.0,0.0,2.0,1.0,1.0,121681.19,0.0
150,15637411.0,Fanucci,678.0,France,Female,37.0,3.0,0.0,2.0,0.0,0.0,132730.07,0.0
151,15789548.0,Chukwujamuike,569.0,Germany,Male,35.0,9.0,106831.69,2.0,0.0,1.0,14081.64,0.0
152,15747000.0,Ch'iu,569.0,Spain,Male,45.0,5.0,0.0,1.0,1.0,1.0,169915.02,1.0
153,15746662.0,Nwankwo,636.0,Spain,Male,30.0,8.0,68892.77,1.0,0.0,0.0,146715.07,0.0
154,15586959.0,Ch'iu,805.0,Spain,Male,31.0,6.0,0.0,2.0,1.0,0.0,136812.08,0.0
155,15782659.0,Chidubem,590.0,Spain,Female,22.0,8.0,81274.81,1.0,1.0,1.0,72861.84,0.0
156,15641629.0,Onyinyechukwuka,644.0,France,Male,27.0,3.0,0.0,2.0,1.0,1.0,136491.72,0.0
157,15725997.0,Nwankwo,646.0,Spain,Male,35.0,9.0,0.0,2.0,1.0,1.0,102021.39,0.0
158,15601796.0,Foveaux,579.0,France,Male,42.0,4.0,0.0,2.0,1.0,1.0,83681.2,0.0
159,15584091.0,Dyer,562.0,Germany,Female,37.0,8.0,127864.4,2.0,1.0,0.0,86957.42,0.0
160,15668775.0,Fanucci,587.0,France,Male,33.0,3.0,0.0,1.0,0.0,1.0,114935.15,0.0
161,15721047.0,Ts'ui,785.0,Spain,Female,34.0,3.0,0.0,2.0,1.0,0.0,86786.41,0.0
162,15637235.0,Chukwukere,591.0,France,Male,34.0,2.0,0.0,2.0,0.0,0.0,171716.81,0.0
163,15698932.0,Young,755.0,Spain,Male,29.0,8.0,0.0,2.0,0.0,0.0,141053.85,0.0
164,15641733.0,Milanesi,695.0,France,Male,34.0,2.0,88826.06,1.0,0.0,1.0,61513.87,0.0
165,15723851.0,Ch'ang,641.0,Spain,Female,22.0,7.0,152880.97,1.0,1.0,1.0,128538.01,0.0
166,15786539.0,Chiemenam,542.0,France,Female,36.0,3.0,0.0,2.0,1.0,1.0,102799.14,0.0
167,15754068.0,Nwabugwu,706.0,France,Male,41.0,8.0,0.0,2.0,0.0,1.0,157891.86,0.0
168,15766686.0,Okwudiliolisa,534.0,Germany,Female,38.0,3.0,113034.31,1.0,1.0,1.0,81889.1,0.0
169,15665062.0,Ch'ien,615.0,France,Male,38.0,10.0,0.0,2.0,1.0,0.0,100940.91,0.0
170,15710034.0,Ch'iu,587.0,France,Female,38.0,7.0,121206.96,1.0,1.0,0.0,101102.39,0.0
171,15606836.0,Chukwubuikem,653.0,France,Male,37.0,5.0,0.0,2.0,1.0,1.0,163715.83,0.0
172,15697480.0,Onwumelu,732.0,Spain,Female,36.0,9.0,139914.5,1.0,1.0,1.0,70548.96,0.0
173,15763415.0,Ch'ang,836.0,Germany,Male,44.0,1.0,91068.51,1.0,1.0,1.0,27330.27,1.0
174,15781553.0,Chiganu,744.0,France,Male,37.0,0.0,0.0,2.0,1.0,1.0,152417.79,0.0
175,15794916.0,Lombardi,663.0,France,Female,25.0,6.0,0.0,2.0,1.0,1.0,69584.3,0.0
176,15815530.0,K?,633.0,France,Male,28.0,7.0,0.0,2.0,0.0,0.0,131734.97,0.0
177,15587535.0,Hsu,748.0,Germany,Male,44.0,8.0,121405.04,1.0,0.0,0.0,141558.04,1.0
178,15603088.0,Genovese,600.0,France,Female,71.0,6.0,0.0,2.0,1.0,1.0,123880.19,0.0
179,15577771.0,Nnamutaezinwa,628.0,Spain,Female,43.0,6.0,0.0,1.0,0.0,1.0,180598.86,1.0
180,15690731.0,Hsiung,824.0,France,Male,37.0,1.0,0.0,2.0,0.0,1.0,95864.5,0.0
181,15692761.0,Chijindum,529.0,France,Female,24.0,8.0,134571.5,1.0,0.0,1.0,175749.36,0.0
182,15609998.0,Ch'iu,642.0,France,Male,41.0,5.0,0.0,2.0,1.0,0.0,47428.73,0.0
183,15697045.0,Yudin,744.0,France,Female,44.0,5.0,144889.18,1.0,1.0,0.0,147558.26,0.0
184,15668893.0,Nkemakolam,759.0,France,Female,35.0,8.0,0.0,2.0,0.0,1.0,70784.27,0.0
185,15686957.0,Olisaemeka,645.0,France,Female,45.0,6.0,0.0,2.0,1.0,1.0,105969.05,0.0
186,15624995.0,Fiorentini,524.0,Germany,Male,41.0,2.0,124586.93,1.0,1.0,0.0,160948.87,1.0
187,15777060.0,Teng,727.0,Spain,Male,28.0,7.0,0.0,2.0,1.0,1.0,83022.92,0.0
188,15679738.0,Ch'eng,585.0,France,Male,37.0,0.0,0.0,2.0,1.0,0.0,175836.03,0.0
189,15665088.0,Chin,705.0,France,Male,30.0,7.0,104091.29,1.0,1.0,0.0,72008.61,0.0
190,15598883.0,Shao,682.0,France,Female,55.0,1.0,0.0,1.0,1.0,1.0,2766.63,1.0
191,15732781.0,Ts'ao,592.0,France,Female,33.0,3.0,0.0,2.0,1.0,0.0,103832.58,0.0
192,15631693.0,Ch'ang,737.0,Germany,Male,36.0,2.0,88815.56,2.0,1.0,0.0,165675.01,0.0
193,15758813.0,Trevisano,511.0,Germany,Male,34.0,8.0,76692.22,2.0,1.0,0.0,135088.58,0.0
194,15714087.0,Onyinyechukwuka,537.0,France,Male,25.0,2.0,0.0,2.0,0.0,0.0,151843.54,0.0
195,15594515.0,Chikere,745.0,France,Female,21.0,0.0,0.0,2.0,1.0,1.0,178752.68,0.0
196,15769254.0,Lai,653.0,France,Male,31.0,7.0,0.0,2.0,1.0,0.0,57549.65,0.0
197,15738884.0,Onyemere,613.0,France,Male,39.0,4.0,109949.39,1.0,1.0,0.0,38196.24,0.0
198,15625929.0,Ch'ien,684.0,Spain,Male,51.0,4.0,0.0,2.0,0.0,0.0,80619.17,1.0
199,15802823.0,Liao,609.0,Spain,Male,31.0,9.0,0.0,2.0,1.0,1.0,83700.66,0.0
200,15668057.0,Hsiung,597.0,France,Female,38.0,8.0,0.0,2.0,1.0,0.0,35640.12,0.0
201,15641675.0,Chidimma,597.0,Germany,Male,36.0,6.0,137980.23,1.0,0.0,1.0,179908.71,0.0
202,15572461.0,Baresi,712.0,France,Male,52.0,3.0,0.0,1.0,1.0,0.0,90896.04,1.0
203,15754929.0,Smith,488.0,France,Male,35.0,7.0,152335.7,2.0,0.0,1.0,199249.29,0.0
204,15651022.0,Y?,474.0,Germany,Male,43.0,1.0,185513.67,1.0,0.0,1.0,141872.05,1.0
205,15657566.0,Toscani,667.0,France,Female,62.0,1.0,122793.96,1.0,1.0,1.0,72351.24,0.0
206,15692406.0,Bitter,586.0,France,Male,36.0,5.0,0.0,2.0,1.0,0.0,160696.72,0.0
207,15673599.0,Ch'iu,583.0,France,Male,29.0,9.0,0.0,2.0,1.0,1.0,137961.41,0.0
208,15691861.0,Chien,634.0,France,Male,36.0,4.0,0.0,2.0,0.0,1.0,122268.75,0.0
209,15730441.0,Toscani,619.0,Germany,Male,57.0,3.0,80790.74,2.0,1.0,0.0,184954.11,0.0
210,15664547.0,Tien,748.0,Germany,Female,48.0,7.0,139859.54,1.0,1.0,1.0,157891.86,1.0
211,15663410.0,Mactier,850.0,France,Female,35.0,1.0,116498.22,1.0,1.0,0.0,27759.36,0.0
212,15793896.0,K'ung,635.0,France,Male,36.0,5.0,0.0,2.0,1.0,0.0,126597.54,1.0
213,15650018.0,Hayslett,619.0,France,Female,55.0,2.0,123829.04,1.0,1.0,1.0,140800.66,0.0
214,15795571.0,Hsing,587.0,France,Female,31.0,0.0,0.0,2.0,1.0,1.0,141051.75,0.0
215,15721671.0,Lombardi,762.0,France,Female,41.0,7.0,125879.76,1.0,0.0,0.0,153605.75,0.0
216,15742816.0,Ch'ien,685.0,France,Female,55.0,7.0,171837.32,1.0,1.0,0.0,160589.16,1.0
217,15769974.0,Tuan,807.0,Germany,Male,33.0,9.0,151855.33,1.0,1.0,1.0,96985.58,0.0
218,15622507.0,Toscani,605.0,France,Male,41.0,3.0,0.0,1.0,1.0,0.0,120880.72,1.0
219,15758038.0,Hsia,577.0,France,Male,41.0,8.0,126431.54,1.0,1.0,0.0,178827.3,0.0
220,15759913.0,Buchi,497.0,France,Male,29.0,8.0,106871.81,1.0,1.0,0.0,113581.02,0.0
221,15709941.0,H?,673.0,France,Male,38.0,4.0,0.0,2.0,1.0,0.0,141446.01,0.0
222,15759733.0,Chukwualuka,705.0,Spain,Male,37.0,5.0,0.0,2.0,0.0,0.0,28184.7,0.0
223,15784890.0,Ts'ui,545.0,France,Male,50.0,4.0,0.0,1.0,1.0,1.0,108764.69,1.0
224,15666884.0,Walker,738.0,France,Male,29.0,4.0,0.0,1.0,0.0,0.0,1375.46,0.0
225,15656471.0,Y?,654.0,France,Male,38.0,3.0,0.0,1.0,1.0,0.0,149614.81,1.0
226,15679966.0,Onyemachukwu,553.0,France,Male,19.0,4.0,0.0,2.0,0.0,0.0,75578.67,0.0
227,15804864.0,Chia,769.0,France,Female,28.0,1.0,161884.99,1.0,0.0,0.0,181794.86,0.0
228,15807457.0,Chinomso,719.0,Spain,Female,38.0,10.0,161592.76,1.0,1.0,1.0,171552.02,0.0
229,15593973.0,Ruggiero,835.0,France,Female,36.0,5.0,0.0,1.0,0.0,0.0,145528.22,1.0
230,15577695.0,Liao,586.0,France,Male,37.0,1.0,0.0,2.0,1.0,0.0,117626.8,0.0
231,15637461.0,Ch'ien,848.0,France,Female,47.0,8.0,86044.84,1.0,1.0,0.0,136902.01,1.0
232,15792922.0,Okwuadigbo,727.0,France,Male,34.0,6.0,0.0,2.0,1.0,1.0,78970.58,0.0
233,15784761.0,Chibuzo,571.0,France,Female,40.0,1.0,0.0,2.0,1.0,0.0,127558.26,0.0
234,15665590.0,Chiu,600.0,Spain,Male,24.0,3.0,124379.14,1.0,1.0,0.0,152740.24,0.0
235,15693526.0,White,573.0,France,Male,42.0,4.0,0.0,2.0,0.0,0.0,148814.54,0.0
236,15773876.0,Pagnotto,637.0,Germany,Male,32.0,9.0,146589.12,2.0,1.0,1.0,176712.59,0.0
237,15756570.0,Obialo,773.0,France,Female,33.0,3.0,0.0,1.0,1.0,1.0,83629.6,0.0
238,15743817.0,White,575.0,Spain,Female,44.0,5.0,0.0,2.0,1.0,0.0,51358.66,0.0
239,15753898.0,Brown,663.0,France,Male,44.0,4.0,0.0,2.0,1.0,1.0,179834.45,0.0
240,15693542.0,Onwuka,714.0,France,Male,43.0,6.0,127864.4,1.0,1.0,0.0,82647.65,0.0
241,15643933.0,Onwumelu,594.0,France,Male,51.0,3.0,0.0,1.0,0.0,0.0,109538.35,0.0
242,15621075.0,Obiajulu,774.0,Germany,Female,44.0,2.0,127723.25,2.0,0.0,1.0,70810.8,0.0
